701 2 1 0 0.22 0.57 0 
702 0 0 0 0 1 0 
703 5 1 0 0.38 0.72 0.29 
704 3 1 0 0.36 0.77 0 
705 2 1 0 0.35 0.75 0.33 
706 10 5 0 0.38 0.64 0 
707 7 2 0 0.41 0.78 0 
708 4 1 0 0.42 0.69 0.14 
709 6 4 0 0.39 0.8 0 
710 5 1 0 0.23 0.63 0 
711 5 0 1 0.45 0.81 0.32 
712 8 2 0 0.3 0.71 0 
713 14 3 2 0.43 0.77 0.37 
714 7 2 0 0.27 0.72 0 
715 1 1 0 0.22 0.33 0 
716 8 2 0 0.36 0.71 0 
717 4 4 0 0.42 1 0 
718 7 6 2 0.41 0.78 0.13 
719 0 1 0 0 0 0 
720 6 3 0 0.43 0.72 0.26 
721 10 4 0 0.38 0.82 0 
722 4 1 0 0.43 0.83 0 
723 2 1 0 0.14 0.45 0 
724 1 0 0 0.22 0.45 0 
725 1 0 0 0.23 0.7 0.25 
726 6 3 0 0.38 0.75 0 
727 2 1 0 0.43 0.7 0 
728 11 3 0 0.32 0.81 0 
729 7 2 0 0.33 0.7 0 
730 3 2 1 0.42 0.83 0 
731 7 2 0 0.42 0.77 0 
732 7 2 1 0.4 0.67 0 
733 5 1 0 0.46 0.84 0.22 
734 5 1 0 0.41 0.9 0.39 
735 1 0 0 0.25 0 0 
736 12 3 0 0.43 0.81 0 
737 5 2 0 0.37 0.8 0 
738 5 2 1 0.37 0.84 0.31 
739 7 1 1 0.39 0.76 0 
740 2 0 0 0.32 1 0 
741 4 2 0 0.39 0.8 0.25 
742 7 3 0 0.44 0.74 0 
743 1 0 0 0.33 0 0 
744 10 5 1 0.44 0.83 0.23 
745 8 3 1 0.44 0.76 0 
746 8 1 1 0.45 0.82 0.4 
747 8 2 0 0.33 0.71 0 
748 2 0 0 0.41 0.7 0.31 
749 1 2 0 0.5 1 0 
750 1 1 0 0.26 0.89 0.2 
751 7 4 2 0.41 0.7 0.32 
752 7 1 0 0.44 0.83 0.43 
753 3 2 0 0.35 0.78 0 
754 12 2 1 0.41 0.78 0.38 
755 10 3 0 0.34 0.74 0 
756 4 3 1 0.39 0.81 0.39 
757 7 4 1 0.46 0.78 0.22 
758 3 1 0 0.43 0.66 0 
759 14 6 2 0.44 0.77 0.3 
760 6 2 0 0.38 0.71 0 
761 6 2 0 0.4 0.77 0 
762 2 0 0 0.41 0.56 0.25 
763 18 3 1 0.48 0.82 0.2 
764 8 1 1 0.45 0.78 0.24 
765 3 1 0 0.38 0.64 0 
766 4 2 1 0.4 0.77 0.35 
767 7 5 1 0.44 0.71 0.23 
768 13 3 1 0.52 0.77 0.21 
769 12 3 0 0.31 0.76 0 
770 14 2 1 0.46 0.86 0.32 
771 4 1 0 0.46 0.75 0 
772 6 1 1 0.43 0.65 0.32 
773 6 4 1 0.42 0.85 0.34 
774 7 3 1 0.47 0.64 0.21 
775 15 4 0 0.41 0.8 0 
776 2 1 0 0.44 0.61 0 
777 3 4 1 0.36 0.76 0.13 
778 8 4 1 0.43 0.74 0.26 
779 11 7 1 0.44 0.77 0.3 
780 3 1 0 0.39 0.78 0.25 
781 9 3 1 0.43 0.82 0.39 
782 3 1 0 0.32 0.65 0 
783 3 3 0 0.42 0.81 0 
784 8 2 0 0.36 0.76 0 
785 1 2 0 0.16 0.57 0 
786 2 0 0 0.34 0.86 0.25 
787 7 1 0 0.31 0.72 0 
788 7 2 1 0.45 0.67 0 
789 8 1 1 0.4 0.83 0.37 
790 7 2 1 0.38 0.73 0.26 
791 10 4 1 0.5 0.87 0.33 
792 1 1 0 0.25 0.62 0 
793 2 1 1 0.36 0.76 0.37 
794 11 3 1 0.43 0.74 0.35 
795 5 0 2 0.2 0.5 0 
796 6 1 0 0.33 0.83 0 
797 19 2 1 0.48 0.87 0.26 
798 7 3 1 0.4 0.79 0.37 
799 2 0 0 0.4 1 0 
800 1 0 0 0.15 0.33 0 
801 3 1 0 0.41 0.66 0.2 
802 6 2 0 0.36 0.54 0 
803 5 0 0 0.27 0.51 0 
804 24 5 1 0.44 0.82 0.66 
805 2 0 0 0.25 0.59 0 
806 19 8 1 0.43 0.78 0.32 
807 13 2 1 0.5 0.76 0.36 
808 8 1 0 0.26 0.7 0 
809 4 2 0 0.37 0.85 0 
810 4 2 0 0.42 0.69 0 
811 3 0 0 0.37 0.71 0.23 
812 7 3 1 0.38 0.84 0.33 
813 9 1 0 0.29 0.63 0 
814 7 1 1 0.41 0.69 0.28 
815 17 2 1 0.45 0.85 0.38 
816 3 1 0 0.37 0.59 0.21 
817 2 1 0 0.26 1 0 
818 3 2 0 0.32 0.67 0 
819 10 4 0 0.36 0.76 0 
820 5 2 0 0.34 0.62 0 
821 7 1 0 0.41 0.88 0.39 
822 8 4 1 0.47 0.78 0.22 
823 13 3 1 0.39 0.73 0.31 
824 5 4 1 0.41 0.65 0.37 
825 4 1 1 0.3 0.66 0.36 
826 3 0 0 0.36 1 0 
827 18 3 1 0.43 0.87 0.38 
828 11 3 1 0.4 0.74 0.36 
829 10 1 0 0.32 0.72 0 
830 2 2 0 0.2 0.7 0 
831 4 2 0 0.43 0.72 0.25 
832 8 4 0 0.35 0.62 0 
833 2 0 0 0.66 0 0 
834 10 1 0 0.28 0.61 0 
835 7 2 0 0.4 0.65 0 
836 3 1 1 0.38 0.51 0.11 
837 6 3 1 0.44 0.78 0 
838 6 1 0 0.33 0 0 
839 5 3 0 0.38 0.48 0 
840 2 1 0 0.5 0 0 
841 0 0 0 0 0 0 
842 4 1 0 0.45 0.59 0 
843 3 0 0 0.69 0.6 0 
844 3 1 0 0.34 0.75 0.33 
845 10 3 1 0.46 0.76 0.2 
846 3 1 0 0.31 0.59 0 
847 12 3 0 0.48 0.84 0 
848 4 2 0 0.37 0.55 0 
849 2 1 0 0.5 0 0 
850 8 6 0 0.38 0.64 0 
851 9 4 1 0.43 0.79 0.32 
852 7 3 1 0.43 0.77 0.34 
853 8 3 1 0.49 0.82 0.06 
854 6 3 1 0.35 0.8 0.28 
855 8 4 0 0.33 0.63 0 
856 6 6 2 0.44 0.65 0.34 
857 5 3 0 0.39 0.81 0 
858 2 0 0 0.16 0 0 
859 5 1 0 0.5 0.72 0.16 
860 1 0 0 0.08 0.5 0 
861 2 0 0 0.31 0.44 0.22 
862 5 1 0 0.31 0.62 0 
863 4 1 0 0.41 0.67 0 
864 8 2 1 0.44 0.83 0 
865 6 3 1 0.47 0.62 0 
866 7 2 0 0.34 0.76 0 
867 10 2 1 0.47 0.8 0 
868 3 1 0 0.35 0.37 0 
869 14 2 1 0.42 0.8 0.25 
870 4 1 0 0.39 0.69 0 
871 1 0 0 0.33 0 0 
872 1 1 0 0.33 1 0 
873 6 1 1 0.44 0.8 0.34 
874 13 2 0 0.43 0.74 0 
875 2 0 0 0.55 0.64 0.42 
876 15 7 1 0.45 0.8 0.21 
877 14 3 1 0.46 0.76 0.4 
878 18 3 1 0.47 0.88 0.39 
879 9 1 0 0.46 0.78 0.31 
880 5 4 1 0.46 0.73 0.27 
881 8 2 0 0.35 0.75 0 
882 7 1 1 0.47 0.76 0.22 
883 2 0 0 0.23 0.33 0 
884 0 1 0 0 0 0 
885 16 3 1 0.43 0.83 0.37 
886 16 4 1 0.5 0.83 0.28 
887 12 4 1 0.49 0.74 0 
888 19 4 1 0.46 0.8 0 
889 3 1 0 0.36 0.82 0.22 
890 9 7 2 0.46 0.71 0.25 
891 7 3 1 0.44 0.75 0.2 
892 7 1 1 0.4 0.83 0.34 
893 2 1 0 0.29 0.25 0 
894 3 1 0 0.37 0.68 0 
895 2 0 0 0.33 0.8 0.28 
896 10 1 1 0.47 0.86 0.46 
897 4 0 0 0.38 0.68 0.36 
898 4 1 1 0.41 0.72 0.17 
899 6 2 1 0.4 0.65 0.29 
900 1 1 0 0.12 0.8 0 
901 6 1 0 0.28 0.62 0 
902 16 4 0 0.46 0.81 0 
903 6 0 0 0.26 0.64 0 
904 10 5 2 0.43 0.78 0.34 
905 3 0 0 0.2 0.42 0 
906 18 4 1 0.48 0.89 0.13 
907 1 0 0 0.2 0.44 0 
908 8 3 0 0.33 0.74 0 
909 10 2 1 0.41 0.72 0.3 
910 8 1 0 0.29 0.77 0 
911 5 2 1 0.42 0.66 0.21 
912 1 1 0 0.21 0.25 0 
913 5 1 0 0.34 0.67 0 
914 0 0 0 0 0 0 
915 14 8 1 0.48 0.9 0.43 
916 3 0 1 0.55 0.75 0 
917 3 1 0 0.41 0.62 0.2 
918 11 2 1 0.4 0.84 0.36 
919 3 2 0 0.37 0.6 0.3 
920 4 1 1 0.44 0.35 0 
921 12 4 1 0.46 0.8 0.38 
922 9 2 1 0.43 0.73 0 
923 4 2 1 0.43 0.8 0 
924 6 2 0 0.4 0.68 0 
925 11 3 0 0.44 0.79 0 
926 4 2 1 0.37 0.56 0.12 
927 5 1 1 0.44 0.77 0.34 
928 15 4 1 0.46 0.86 0.3 
929 4 0 0 0.33 1 0 
930 7 2 1 0.46 0.56 0 
931 6 2 0 0.33 0.77 0 
932 2 0 0 0.35 0.68 0 
933 16 8 2 0.48 0.77 0.29 
934 8 3 0 0.34 0.73 0 
935 6 1 0 0.43 0.82 0 
936 5 3 1 0.4 0.74 0.28 
937 6 1 0 0.28 0.66 0 
938 6 2 0 0.38 0.72 0 
939 2 1 0 0.4 0.9 0.29 
940 3 1 0 0.4 0.86 0 
941 4 1 0 0.3 0.71 0 
942 7 2 0 0.36 0.82 0 
943 6 2 0 0.26 0.53 0 
944 4 1 0 0.35 0.77 0 
945 4 1 0 0.26 0.69 0 
946 16 3 0 0.43 0.73 0 
947 5 1 0 0.27 0.64 0 
948 4 2 0 0.35 0.75 0 
949 7 2 0 0.31 0.62 0 
950 5 1 0 0.38 0.7 0 
951 3 1 0 0.38 0.7 0.22 
952 2 1 0 0.32 0.76 0.15 
953 4 1 0 0.4 0.77 0.34 
954 4 2 1 0.41 0.79 0.32 
955 3 2 0 0.23 0.71 0 
956 3 1 0 0.3 0.48 0 
957 5 2 0 0.33 0.68 0 
958 0 0 0 0.18 0 0 
959 2 2 0 0.6 0 0.5 
960 4 1 0 0.25 0.66 0 
961 5 2 0 0.41 0.81 0.31 
962 4 1 0 0.36 0.71 0.37 
963 5 2 0 0.31 0.61 0 
964 9 5 1 0.42 0.78 0.29 
965 5 3 1 0.41 0.71 0.23 
966 7 2 1 0.39 0.84 0.36 
967 10 2 1 0.45 0.81 0.41 
968 17 6 1 0.49 0.72 0.31 
969 9 3 1 0.42 0.7 0.34 
970 1 1 0 0.08 1 0 
971 6 2 0 0.37 0.72 0 
972 2 1 0 0.25 0.85 0 
973 2 0 0 0.23 0.58 0 
974 3 0 0 0.26 0.54 0 
975 2 1 0 0.37 0.5 0 
976 19 10 2 0.46 0.84 0.34 
977 3 1 0 0.34 0.66 0 
978 14 3 1 0.49 0.8 0.22 
979 8 2 0 0.32 0.72 0 
980 7 4 1 0.49 0.8 0.35 
981 6 2 0 0.32 0.71 0 
982 16 7 2 0.46 0.72 0.31 
983 5 1 0 0.36 0.74 0 
984 3 0 0 0.23 0.72 0 
985 3 0 0 0.22 0.73 0 
986 3 1 0 0.43 0.61 0 
987 10 2 1 0.42 0.79 0.38 
988 5 1 0 0.41 0.88 0.39 
989 1 0 0 0.22 0 0.25 
990 6 2 0 0.3 0.61 0 
991 6 3 1 0.45 0.78 0.35 
992 11 2 1 0.45 0.77 0.41 
993 3 1 0 0.38 0.68 0 
994 1 0 0 1 0 0 
995 22 5 1 0.45 0.8 0 
996 15 2 1 0.5 0.84 0.43 
997 9 1 0 0.47 0.83 0.25 
998 1 1 0 0 0.5 0 
999 4 1 1 0.41 0.63 0.09 
1000 9 5 0 0.36 0.69 0 
1001 11 3 1 0.44 0.73 0.38 
1002 7 2 0 0.37 0.62 0 
1003 8 1 1 0.43 0.83 0.39 
1004 23 4 2 0.44 0.79 0.36 
1005 15 2 1 0.49 0.87 0.32 
1006 4 2 0 0.45 0.8 0.33 
1007 9 1 1 0.43 0.66 0.35 
1008 4 1 0 0.4 0.67 0.28 
1009 12 8 1 0.48 0.73 0.18 
1010 12 6 1 0.46 0.83 0.38 
1011 3 0 0 0.33 0.79 0.25 
1012 2 2 0 0.29 0.55 0 
1013 11 5 1 0.48 0.74 0.22 
1014 6 3 1 0.42 0.82 0.38 
1015 10 4 1 0.44 0.81 0 
1016 15 7 1 0.47 0.9 0.4 
1017 3 1 0 0.4 0.77 0 
1018 3 1 1 0.39 0.72 0.31 
1019 1 1 0 0.28 0 0 
1020 13 3 1 0.46 0.77 0.36 
1021 4 2 0 0.39 0.78 0.18 
1022 3 1 1 0.41 0.71 0.23 
1023 2 1 0 0.32 0.78 0.28 
1024 5 1 0 0.26 0.62 0 
1025 3 1 0 0.41 0.67 0.32 
1026 6 2 1 0.4 0.81 0.39 
1027 1 1 0 0.15 0.3 0 
1028 4 2 1 0.5 0.45 0.28 
1029 4 1 1 0.47 0.8 0 
1030 4 2 0 0.38 1 0 
1031 2 1 0 0.14 0.37 0 
1032 2 1 0 0.37 0.8 0.41 
1033 1 0 0 0 1 0 
1034 11 5 1 0.45 0.78 0.13 
1035 2 1 0 0.33 0.7 0 
1036 8 3 1 0.45 0.8 0 
1037 6 1 0 0.38 0.76 0.41 
1038 1 1 0 0.17 0.6 0 
1039 1 1 0 0.2 0.31 0 
1040 6 2 0 0.42 0.88 0.4 
1041 21 2 1 0.45 0.84 0.38 
1042 6 1 0 0.4 0.86 0.38 
1043 6 1 0 0.42 0.65 0 
1044 8 3 1 0.41 0.74 0.36 
1045 8 3 0 0.34 0.71 0 
1046 3 1 1 0.45 0.56 0 
1047 10 2 0 0.32 0.77 0 
1048 3 2 0 0.33 0.67 0.31 
1049 2 0 0 0.22 0.33 0 
1050 5 1 1 0.41 0.81 0.34 
1051 2 1 0 0.42 0.71 0 
1052 9 2 1 0.41 0.74 0.22 
1053 5 1 0 0.31 0.7 0 
1054 5 2 1 0.34 0.61 0.2 
1055 7 2 1 0.46 0.76 0.24 
1056 19 3 1 0.43 0.7 0.36 
1057 15 7 3 0.45 0.69 0.21 
1058 3 0 0 0.38 0.66 0.5 
1059 11 7 1 0.44 0.65 0.32 
1060 11 2 1 0.39 0.71 0.35 
1061 21 3 1 0.45 0.85 0.38 
1062 17 3 1 0.44 0.81 0.35 
1063 2 0 0 0.43 0.73 0 
1064 9 5 1 0.41 0.85 0.33 
1065 11 1 0 0.3 0.62 0 
1066 2 1 0 0.22 0 0.2 
1067 7 2 0 0.41 0.7 0 
1068 5 1 0 0.38 0.73 0 
1069 5 1 0 0.34 0.67 0 
1070 3 2 1 0.39 0.79 0.08 
1071 11 6 2 0.44 0.78 0.32 
1072 14 5 3 0.47 0.74 0.29 
1073 4 1 0 0.4 0.9 0.35 
1074 26 10 0 0.48 0.83 0 
1075 5 0 0 0.33 1 0 
1076 5 1 1 0.43 0.69 0 
1077 5 1 1 0.41 0.78 0.16 
1078 5 1 1 0.37 0.57 0.37 
1079 14 3 0 0.45 0.84 0 
1080 8 2 1 0.39 0.66 0.34 
1081 4 1 1 0.38 0.66 0.37 
1082 12 3 1 0.42 0.79 0.35 
1083 3 1 0 0.36 0.66 0.09 
1084 8 4 1 0.43 0.61 0.34 
1085 8 4 1 0.46 0.81 0.38 
1086 1 0 0 0.22 0.5 0 
1087 12 8 0 0.37 0.72 0 
1088 4 3 1 0.39 0.75 0.3 
1089 4 0 0 0.37 0.93 0 
1090 0 1 0 0 0 0 
1091 5 2 0 0.3 0.75 0 
1092 5 3 0 0.38 0.64 0 
1093 6 4 1 0.46 0.74 0.21 
1094 10 6 2 0.47 0.63 0.27 
1095 17 6 1 0.47 0.78 0.22 
1096 14 4 1 0.44 0.8 0.35 
1097 3 1 0 0.2 0.61 0 
1098 5 1 1 0.42 0.72 0.34 
1099 5 1 0 0.28 0.47 0 
1100 20 5 1 0.46 0.8 0.36 
1101 5 2 0 0.33 0.7 0 
1102 3 2 0 0.41 0.76 0.25 
1103 9 3 1 0.41 0.79 0.37 
1104 3 1 0 0.29 0.59 0 
1105 8 1 1 0.42 0.69 0.37 
1106 3 1 0 0.37 0.88 0 
1107 3 2 0 0.39 0.8 0.15 
1108 13 3 0 0.32 0.71 0 
1109 1 1 0 0.27 1 0 
1110 3 0 0 0.48 0.7 0.66 
1111 2 1 1 0.3 0.68 0.29 
1112 4 2 1 0.33 0.74 0.21 
1113 6 2 0 0.35 0.73 0 
1114 3 1 1 0.31 0.72 0.15 
1115 0 0 0 0 0 0 
1116 1 1 0 0.28 1 0 
1117 8 3 0 0.37 0.82 0 
1118 4 1 0 0.29 0.77 0 
1119 8 2 0 0.27 0.62 0 
1120 3 1 0 0.34 0.56 0 
1121 3 1 0 0.33 0.7 0 
1122 11 3 0 0.32 0.81 0 
1123 14 3 1 0.48 0.83 0.37 
1124 18 5 1 0.44 0.77 0.18 
1125 1 0 0 0.12 0.5 0 
1126 10 2 1 0.42 0.8 0.29 
1127 5 2 0 0.37 0.69 0 
1128 8 2 0 0.3 0.76 0 
1129 10 3 0 0.39 0.72 0 
1130 7 3 0 0.3 0.68 0 
1131 7 3 0 0.31 0.7 0 
1132 12 6 1 0.44 0.79 0.21 
1133 1 0 0 0.25 0.5 0 
1134 9 4 0 0.34 0.79 0 
1135 5 1 0 0.26 0.71 0 
1136 3 1 0 0.35 0.58 0 
1137 3 2 0 0.32 0.76 0 
1138 9 1 0 0.3 0.59 0 
1139 11 2 0 0.35 0.79 0 
1140 18 3 0 0.42 0.88 0 
1141 7 4 1 0.4 0.78 0.3 
1142 2 1 0 0.38 0.61 0.28 
1143 6 5 2 0.4 0.65 0.07 
1144 5 2 0 0.25 0.72 0 
1145 0 1 0 0 0.33 0 
1146 14 4 0 0.39 0.8 0 
1147 2 0 0 0.35 0.85 0 
1148 7 3 1 0.5 0.85 0.27 
1149 11 4 0 0.4 0.85 0 
1150 14 3 1 0.48 0.85 0 
1151 10 2 1 0.44 0.82 0.4 
1152 5 0 0 0.27 0.61 0 
1153 0 0 0 0.2 0 0 
1154 8 2 1 0.4 0.72 0 
1155 3 1 1 0.4 0.4 1 
1156 3 2 0 0.38 0.66 0 
1157 2 1 0 0.36 0.85 0.4 
1158 1 0 0 0.25 0.37 0 
1159 11 6 1 0.43 0.88 0.37 
1160 9 3 1 0.43 0.8 0 
1161 8 3 0 0.38 0.79 0 
1162 4 1 1 0.37 0.64 0.21 
1163 3 0 0 0.36 0.53 0.26 
1164 14 3 1 0.42 0.72 0 
1165 2 1 0 0.51 0.61 0 
1166 1 1 0 0 1 0 
1167 13 2 0 0.34 0.79 0 
1168 6 3 0 0.25 0.67 0 
1169 12 2 0 0.42 0.83 0 
1170 3 1 0 0.23 0.68 0 
1171 5 3 1 0.43 0.71 0.36 
1172 13 2 1 0.49 0.75 0.29 
1173 5 1 0 0.4 1 0 
1174 12 2 1 0.43 0.75 0.37 
1175 13 6 1 0.47 0.82 0.39 
1176 3 1 1 0.38 0.75 0.33 
1177 5 1 0 0.47 0.83 0.15 
1178 15 4 1 0.47 0.77 0.25 
1179 17 5 1 0.46 0.78 0.15 
1180 5 2 1 0.43 0.87 0.23 
1181 7 1 1 0.41 0.86 0.22 
1182 14 3 1 0.43 0.84 0.35 
1183 2 1 0 0.33 1 0.16 
1184 5 2 1 0.43 0.69 0.3 
1185 4 2 0 0 0.66 0 
1186 5 4 1 0.4 0.75 0.23 
1187 7 5 1 0.42 0.76 0.2 
1188 12 3 0 0.48 0.82 0 
1189 6 1 0 0.43 0.69 0.32 
1190 6 2 0 0.37 0.76 0 
1191 13 4 1 0.45 0.84 0.29 
1192 8 2 0 0.37 0.8 0 
1193 5 2 1 0.37 0.69 0.29 
1194 6 1 0 0.41 0.81 0 
1195 10 2 1 0.46 0.85 0.25 
1196 3 1 0 0.31 0.8 0.17 
1197 9 5 1 0.46 0.79 0.25 
1198 18 4 1 0.42 0.8 0.33 
1199 18 4 1 0.4 0.82 0.3 
1200 5 2 0 0.41 0.76 0.5 
1201 6 2 1 0.44 0.77 0.22 
1202 13 4 1 0.41 0.76 0.34 
1203 1 0 0 0.25 1 0 
1204 8 3 1 0.48 0.79 0 
1205 2 1 0 0.33 0.79 0.2 
1206 10 3 0 0.38 0.69 0 
1207 5 1 0 0.46 0.82 0.31 
1208 1 0 0 0.5 0 0 
1209 9 2 1 0.41 0.69 0.34 
1210 10 2 1 0.42 0.84 0.32 
1211 4 2 0 0.36 0.6 0 
1212 13 11 2 0.51 0.82 0.38 
1213 4 2 0 0.21 0.68 0 
1214 2 0 0 0.41 0.51 0.25 
1215 13 6 1 0.4 0.83 0.35 
1216 8 1 0 0.4 0.88 0.36 
1217 2 1 0 0.31 0.47 0.24 
1218 8 2 1 0.39 0.82 0.35 
1219 13 7 1 0.45 0.72 0.28 
1220 5 1 1 0.32 0.71 0.13 
1221 11 4 1 0.42 0.8 0.27 
1222 7 1 0 0.25 0.81 0 
1223 8 2 0 0.32 0.73 0 
1224 8 3 0 0.45 0.84 0.39 
1225 9 4 1 0.41 0.68 0.32 
1226 6 1 0 0.5 0.85 0 
1227 5 2 1 0.39 0.74 0.36 
1228 1 0 0 0.19 0.5 0 
1229 2 1 0 0.16 1 1 
1230 9 2 0 0.27 0.82 0 
1231 10 2 1 0.45 0.74 0.33 
1232 7 2 1 0.39 0.75 0 
1233 12 4 2 0.48 0.8 0.37 
1234 3 1 0 0.39 0.64 0.2 
1235 4 1 0 0.36 0.59 0 
1236 3 2 1 0.41 0.69 0 
1237 6 2 1 0.41 0.69 0.32 
1238 4 4 2 0.42 0.56 0 
1239 3 1 1 0.36 0.65 0 
1240 12 1 1 0.46 0.79 0.2 
1241 8 4 1 0.38 0.78 0.31 
1242 3 1 1 0.43 0.67 0 
1243 3 1 0 0.38 0.75 0 
1244 4 1 0 0.46 0.81 0 
1245 16 5 1 0.44 0.84 0.38 
1246 3 1 0 0.37 0.48 0 
1247 19 6 1 0.47 0.82 0.25 
1248 3 0 0 0.4 0 0 
1249 3 0 0 0.33 0.84 0.3 
1250 3 0 0 0.39 0.64 0.31 
1251 1 1 0 0.35 0.66 0.11 
1252 19 9 2 0.45 0.75 0.28 
1253 8 2 1 0.47 0.76 0.16 
1254 5 1 1 0.43 0.78 0 
1255 5 2 1 0.4 0.64 0.37 
1256 22 3 1 0.5 0.77 0.27 
1257 3 0 0 0.42 0.87 0.3 
1258 11 3 1 0.44 0.78 0 
1259 9 1 1 0.43 0.79 0.2 
1260 11 3 0 0.43 0.72 0 
1261 10 4 1 0.48 0.81 0.29 
1262 6 0 0 0.28 0.5 0 
1263 9 2 0 0.31 0.8 0 
1264 1 1 0 0.26 0.4 0 
1265 10 7 2 0.39 0.71 0.3 
1266 16 4 1 0.5 0.79 0.34 
1267 4 2 0 0.36 0.78 0.34 
1268 3 1 0 0.26 0.66 0 
1269 5 1 0 0.4 0.76 0.31 
1270 9 3 0 0.31 0.79 0 
1271 7 2 0 0.27 0.76 0 
1272 3 2 0 0.4 0.72 0 
1273 5 1 1 0.41 0.7 0.17 
1274 3 1 1 0.33 0.7 0.46 
1275 6 2 0 0.27 0.72 0 
1276 8 2 1 0.46 0.75 0.4 
1277 5 3 1 0.42 0.76 0.23 
1278 5 2 1 0.43 0.71 0.15 
1279 3 0 0 0.45 0.6 0.25 
1280 4 1 0 0.36 0.78 0 
1281 5 1 0 0.38 0.76 0 
1282 1 2 0 0.16 0.33 0 
1283 10 3 1 0.55 0.82 0.57 
1284 4 3 1 0.38 0.7 0.31 
1285 6 1 1 0.42 0.7 0.37 
1286 8 3 1 0.44 0.82 0.35 
1287 4 2 0 0.37 0.73 0.17 
1288 4 1 0 0.35 0.9 0 
1289 5 2 1 0.45 0.79 0.23 
1290 9 5 1 0.43 0.78 0.26 
1291 4 1 0 0.37 0.72 0 
1292 16 3 0 0.46 0.78 0 
1293 5 1 0 0.3 0.66 0 
1294 8 2 0 0.31 0.68 0 
1295 14 7 1 0.4 0.79 0.35 
1296 12 7 1 0.41 0.77 0 
1297 6 3 1 0.41 0.6 0 
1298 9 2 0 0.41 0.72 0 
1299 4 2 1 0.42 0.77 0.35 
1300 5 1 1 0.45 0.62 0 
1301 8 4 1 0.44 0.86 0.18 
1302 1 0 0 0.25 0.66 0.23 
1303 5 2 0 0.35 0.63 0 
1304 5 1 1 0.39 0.88 0.37 
1305 25 7 2 0.48 0.77 0.28 
1306 1 3 1 0.15 0.5 0 
1307 6 1 0 0.41 0.74 0.33 
1308 6 2 0 0.35 0.88 0 
1309 9 2 1 0.36 0.76 0.32 
1310 4 1 0 0.42 0.87 0.29 
1311 2 1 0 0.35 0.7 0 
1312 5 1 1 0.46 0.76 0 
1313 9 5 2 0.43 0.71 0.05 
1314 6 5 2 0.43 0.76 0.22 
1315 17 3 0 0.46 0.82 0 
1316 4 1 0 0.35 0.66 0 
1317 9 1 0 0.27 0.54 0 
1318 5 2 0 0.44 0.8 0.36 
1319 1 1 0 0.16 0 0 
1320 8 3 0 0.36 0.7 0 
1321 4 4 1 0.45 0.71 0.25 
1322 12 3 0 0.39 0.8 0 
1323 2 3 0 0.19 1 0 
1324 6 4 1 0.4 0.77 0.36 
1325 3 1 0 0.35 0.63 0 
1326 3 0 0 0.37 0.88 0 
1327 8 2 0 0.41 0.58 0 
1328 6 2 0 0.42 0.82 0 
1329 4 3 0 0.44 0.74 0.2 
1330 6 4 0 0.39 0.77 0 
1331 3 1 0 0.43 0.53 0.33 
1332 3 2 1 0.38 0.8 0.5 
1333 9 4 1 0.45 0.74 0.18 
1334 7 1 1 0.4 0.75 0.34 
1335 0 0 0 0 0 0 
1336 3 1 0 0.32 0.68 0 
1337 8 2 1 0.45 0.86 0.39 
1338 7 5 1 0.41 0.7 0.33 
1339 9 6 2 0.41 0.59 0 
1340 5 2 1 0.45 0.7 0.34 
1341 2 1 0 0.37 0.71 0 
1342 10 5 1 0.45 0.84 0.31 
1343 2 0 0 0.32 0.37 0 
1344 8 4 0 0.42 0.82 0 
1345 1 0 0 0.26 0.69 0 
1346 12 2 1 0.46 0.69 0.32 
1347 3 1 0 0.41 0.72 0.16 
1348 1 2 0 0.14 0 0 
1349 6 2 1 0.4 0.75 0.34 
1350 4 1 0 0.21 0.59 0 
1351 12 4 1 0.42 0.78 0.36 
1352 15 5 1 0.39 0.81 0.27 
1353 10 4 1 0.44 0.81 0.37 
1354 10 2 1 0.48 0.8 0.19 
1355 27 7 0 0.47 0.81 0 
1356 1 0 0 0.42 0.55 0.2 
1357 16 4 1 0.5 0.81 0.27 
1358 1 0 0 0.4 0 0 
1359 3 1 0 0.42 0.8 0 
1360 6 5 1 0.46 0.75 0.09 
1361 3 2 0 0.38 0.7 0.38 
1362 3 2 1 0.48 0.74 0 
1363 4 2 0 1 0.5 1 
1364 1 0 0 0.16 0 0 
1365 2 1 0 0.33 0.64 0.32 
1366 2 1 0 0.4 0.56 0 
1367 3 1 0 0.32 0.63 0 
1368 6 1 0 0.45 0.8 0.33 
1369 17 5 1 0.44 0.83 0.16 
1370 3 1 0 0.4 0.74 0 
1371 5 1 0 0.44 0.72 0 
1372 4 1 0 0.43 0.74 0.31 
1373 6 3 1 0.39 0.87 0.36 
1374 8 2 0 0.32 0.69 0 
1375 10 2 1 0.46 0.75 0.19 
1376 2 1 0 0.33 0.73 0 
1377 4 2 1 0.41 0.7 0.35 
1378 7 2 0 0.36 0.74 0 
1379 10 3 1 0.42 0.75 0.16 
1380 17 7 0 0.43 0.77 0 
1381 8 2 1 0.41 0.8 0.33 
1382 13 3 1 0.45 0.74 0.31 
1383 3 1 0 0.4 0.74 0.31 
1384 9 4 1 0.42 0.76 0.31 
1385 5 4 0 0.4 0.72 0 
1386 7 2 0 0.37 0.8 0 
1387 5 3 1 0.44 0.8 0 
